"unique_id","species_harmonized","mean_lat","mean_long","intercept","slope","se_slope","cv_pop","McFadden_R2","year_s","year_10","year_e","year_range","n","rel_sample_per_year","fitted_first","fitted_10","fitted_last","ratio_fitted","ln_ratio_fitted","Kingdom","Phylum","Order","Class","Family","Hemisphere","Ecosystem","Position","ShiftR","Unit","PrAb","Sampling","Grain","Signif","Quality","Start","Reference","Source","usageKey","cent_lat","cent_long","dist_BioTime_BioShift"
"Campylorhynchus brunneicapillus 702 AA-9C","Campylorhynchus brunneicapillus",33.66616,-111.88956,-72.2719,0.0361,0.181207,13.0534404661906,NA,2017,2027,2022,6,6,1,1.59103747987427,2.28188703439902,1.9054048904545,1.43421324969626,0.360616440811796,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1159.67850446331
"Campylorhynchus brunneicapillus 702 AC-16","Campylorhynchus brunneicapillus",33.478937,-111.719434,48.5738,-0.024,0.059899,22.3095204828373,NA,2001,2011,2016,16,11,0.6875,1.8811053942513,1.4803370219756,1.31321046966145,0.78695060175764,-0.239589800314079,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1175.57245200988
"Campylorhynchus brunneicapillus 702 AD-10","Campylorhynchus brunneicapillus",33.676894,-111.7114,-0.45,6e-04,0.01922,33.7385705522067,NA,2000,2010,2023,24,24,1,2.3364828725391,2.35170389129803,2.37163955235987,1.0065145004647,0.00649337281430306,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1154.10220561456
"Campylorhynchus brunneicapillus 702 AF-12","Campylorhynchus brunneicapillus",33.610235,-111.62201,2.3857,-9e-04,0.02611,34.1105177717377,NA,2000,2010,2020,21,19,0.904761904761905,1.95473651683933,1.93804200151703,1.92149006645526,0.991459454929869,-0.0085772245161359,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1159.12568822346
"Campylorhynchus brunneicapillus 702 EN-4B","Campylorhynchus brunneicapillus",33.739594,-112.680899,21.6081,-0.0106,0.048432,27.1109710974313,NA,2001,2011,2016,16,13,0.8125,1.51466513080822,1.3624479428211,1.29217567851911,0.899504395466016,-0.105911339037601,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1173.82677711212
"Campylorhynchus brunneicapillus 702 EN-7B","Campylorhynchus brunneicapillus",33.816203,-111.972601,61.5543,-0.0303,0.040005,26.9501280930054,NA,2001,2011,2016,16,13,0.8125,2.56237583791557,1.89272881192064,1.6267138883629,0.73866166856316,-0.302915286191578,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1145.77413249234
"Campylorhynchus brunneicapillus 702 F-8","Campylorhynchus brunneicapillus",33.755985,-112.741925,-7.6566,0.0039,0.051491,20.7126753917058,NA,2001,2011,2021,21,8,0.380952380952381,1.18545007367526,1.23273665069491,1.28190944832889,1.03988913415226,0.0391141056942397,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1173.94938154988
"Campylorhynchus brunneicapillus 702 G-15","Campylorhynchus brunneicapillus",33.498923,-112.673653,22.5394,-0.0111,0.040893,26.9352964656273,NA,2001,2011,2018,18,15,0.833333333333333,1.44122349160677,1.29004655033412,1.19376053233922,0.895105136605769,-0.110814096538569,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1198.98218768794
"Campylorhynchus brunneicapillus 702 I-11","Campylorhynchus brunneicapillus",33.654421,-112.617755,-48.7463,0.0246,0.043742,34.7998930594813,NA,2001,2011,2015,15,15,1,1.57327231856214,2.01180473180228,2.21972204301097,1.27873903841449,0.245874466137074,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1180.92226955926
"Campylorhynchus brunneicapillus 702 I-17","Campylorhynchus brunneicapillus",33.440592,-112.576933,-222.0779,0.111,0.30417,24.7435829652697,NA,2001,2011,2005,5,3,0.6,0.952115770846083,2.8878747091532,1.48403859022411,3.03311298644589,1.10958948038513,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1202.32724414847
"Campylorhynchus brunneicapillus 702 L-7","Campylorhynchus brunneicapillus",33.781303,-112.452204,-29.3278,0.015,0.036075,38.452999592442,NA,2001,2011,2016,16,16,1,2.02037149185848,2.34752548884734,2.53046222627087,1.16192764464713,0.150080388545323,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1162.68424525
"Campylorhynchus brunneicapillus 702 O-9","Campylorhynchus brunneicapillus",33.706317,-112.357137,-0.2622,4e-04,0.026598,24.7811047350635,NA,2001,2011,2022,22,21,0.954545454545455,1.70287310603766,1.70964827793993,1.71713210554599,1.00397867103441,0.00397077705425219,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1167.91431916379
"Campylorhynchus brunneicapillus 702 PE-13A","Campylorhynchus brunneicapillus",33.598303,-112.068761,12.9222,-0.0062,0.085473,32.4360817811036,NA,2001,2011,2011,11,8,0.727272727272727,1.67643630741575,1.57565945866617,1.57565945866617,0.939886264510145,-0.0619964062405706,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1171.55922677974
"Campylorhynchus brunneicapillus 702 PN-1B","Campylorhynchus brunneicapillus",33.547464,-111.656845,-242.4276,0.1213,0.360887,32.8684105178863,NA,2001,2011,2004,4,3,0.75,1.33132529274604,4.47782389861344,1.91566264637303,3.36343335698017,1.2129622846943,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1166.70688905549
"Campylorhynchus brunneicapillus 702 PN-7A","Campylorhynchus brunneicapillus",33.881422,-111.958612,28.5519,-0.014,0.048815,40.0415686010813,NA,2001,2011,2016,16,9,0.5625,1.79464396375676,1.56055391875619,1.45522121206641,0.869561846400694,-0.139765819021875,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1138.4449643532
"Campylorhynchus brunneicapillus 702 Q-7","Campylorhynchus brunneicapillus",33.784043,-112.250005,29.8486,-0.0146,0.041484,19.227194229561,NA,2001,2011,2016,16,14,0.875,2.04567711780351,1.76850947206047,1.64434348391344,0.864510560669203,-0.145591758006045,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1156.67216678007
"Campylorhynchus brunneicapillus 702 SMW","Campylorhynchus brunneicapillus",33.34228,-112.07801,-26.9252,0.0136,0.190173,17.1387045471141,NA,2017,2027,2022,6,6,1,1.52746639214222,1.74927598420093,1.63461318863161,1.14521405721249,0.13559156906388,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1199.15728189012
"Campylorhynchus brunneicapillus 702 SRR","Campylorhynchus brunneicapillus",33.54671,-111.57948,86.219,-0.0424,0.1866,49.2903002074011,NA,2017,2027,2022,6,5,0.833333333333333,2.19321553372728,1.43591335920845,1.77461756006822,0.654706907336268,-0.423567613206956,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1164.96906981439
"Campylorhynchus brunneicapillus 702 Tonto_up_B1","Campylorhynchus brunneicapillus",33.558511,-111.608826,-46.3072,0.023,0.14866,18.8422287906398,NA,2015,2025,2023,9,6,0.666666666666667,1.09337233212233,1.3764697675233,1.3145192720339,1.25892134553237,0.230255279347631,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1164.38387245304
"Campylorhynchus brunneicapillus 702 U-12","Campylorhynchus brunneicapillus",33.62724,-112.078499,119.8301,-0.0596,0.113071,29.3722370013963,NA,2000,2010,2010,11,7,0.636363636363636,1.76236833457139,0.970776628408676,0.970776628408676,0.550836399727284,-0.596317429112759,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1168.72694976682
"Campylorhynchus brunneicapillus 702 U-13","Campylorhynchus brunneicapillus",33.597943,-112.083267,73.4666,-0.0363,0.04507,20.5523923314282,NA,2001,2011,2015,15,15,1,2.27270003477424,1.58078559331652,1.36711582198705,0.695553997064796,-0.363046632868389,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1171.97930298113
"Campylorhynchus brunneicapillus 702 U-8","Campylorhynchus brunneicapillus",33.770889,-112.091873,-11.006,0.006,0.033143,20.3300146313475,NA,2001,2011,2016,16,16,1,2.56048854127675,2.71800796582455,2.80036518356047,1.06151928509286,0.0597011697708537,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1153.76384106861
"Campylorhynchus brunneicapillus 702 U-8__New","Campylorhynchus brunneicapillus",33.7711,-112.0919,-216.23,0.1076,0.143293,35.4761057180358,NA,2017,2027,2022,6,6,1,2.13622718188105,6.26414389733517,3.65809164246902,2.93233975789939,1.07580065653991,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1153.74207928766
"Campylorhynchus brunneicapillus 702 UMP","Campylorhynchus brunneicapillus",33.46646,-111.61554,-22.9026,0.0117,0.134053,22.3415626519585,NA,2017,2027,2023,7,7,1,1.91912692870047,2.15685274031643,2.05841897420258,1.12387185446714,0.116779736490848,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1174.45677282784
"Campylorhynchus brunneicapillus 702 V-14","Campylorhynchus brunneicapillus",33.552175,-112.054743,56.1642,-0.0279,0.113798,18.8110651697766,NA,2002,2012,2012,11,6,0.545454545454545,1.49069113481063,1.12827913391694,1.12827913391694,0.75688323863298,-0.278546279669804,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1176.11836917206
"Campylorhynchus brunneicapillus 702 V-14C","Campylorhynchus brunneicapillus",33.54601,-112.05283,0,0,0.707103,0,0,2017,2027,2019,3,3,1,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1176.7270887605
"Campylorhynchus brunneicapillus 702 V-20","Campylorhynchus brunneicapillus",33.328196,-112.032284,24.7792,-0.012,0.025204,31.5816031592322,NA,2001,2011,2022,22,21,0.954545454545455,2.25305063106245,1.99872647751265,1.75199967554682,0.887120089516199,-0.119774917430654,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1199.49095133257
"Campylorhynchus brunneicapillus 702 W-15","Campylorhynchus brunneicapillus",33.523885,-111.992319,-18.7458,0.0096,0.034458,36.8255868440804,NA,2000,2010,2019,20,14,0.7,1.5218496483395,1.67490247434118,1.82576771185065,1.1005702673511,0.0958284703332167,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1177.52695128587
"Campylorhynchus brunneicapillus 702 W-15C","Campylorhynchus brunneicapillus",33.52015,-111.97997,-70.3915,0.0351,0.19397,23.2845571239438,NA,2017,2027,2022,6,6,1,1.39197194376154,1.97654805600553,1.65870414464307,1.41996256811347,0.350630510782253,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1177.61002491353
"Campylorhynchus brunneicapillus 702 W-6","Campylorhynchus brunneicapillus",33.820831,-112.010905,-47.4719,0.0241,0.030855,34.9720518264995,NA,2000,2010,2016,17,17,1,2.12588646543271,2.7055886013107,3.12676165043214,1.27268725084997,0.241130610561719,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1146.28663534091
"Campylorhynchus brunneicapillus 702 WTM","Campylorhynchus brunneicapillus",33.60488,-112.49995,-141.4222,0.0704,0.158154,22.7069281723176,NA,2017,2027,2022,6,6,1,1.91937806784804,3.88213303341238,2.72970346389496,2.02259945471031,0.704383542887513,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1182.72477453408
"Campylorhynchus brunneicapillus 702 X-18","Campylorhynchus brunneicapillus",33.419627,-111.928933,49.8753,-0.0248,0.091662,28.5714285714286,NA,2001,2011,2013,13,4,0.307692307692308,1.32638648024732,1.03522416090637,0.985161115764146,0.780484554330906,-0.24784032867678,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1187.08183308105
"Campylorhynchus brunneicapillus 702 X-8","Campylorhynchus brunneicapillus",33.776671,-111.95039,25.7436,-0.0125,0.022875,35.2484927783428,NA,2000,2010,2022,23,21,0.91304347826087,2.31653291369755,2.04531974712424,1.76144259798356,0.882922808922923,-0.124517501312788,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1149.41814156481
"Campylorhynchus brunneicapillus 702 Z-23","Campylorhynchus brunneicapillus",33.219136,-111.871695,-556.3298,0.2762,0.651812,31.4918328648887,NA,2014,2024,2016,3,3,1,0.904135500978048,14.3111116766894,1.57080216764452,15.8285032068848,2.76181231521423,"Animalia","Chordata","Passeriformes","Aves","Certhiidae","North","Terrestrial","Centroid",2.008,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:5231474",43.6271988,-107.96940985,1207.18055181939
"Caprimulgus europaeus 582 NA","Caprimulgus europaeus",59.817,22.9,-18.0773,0.0091,0.01533,22.0593752946334,NA,1979,1989,2018,40,25,0.625,0.945505386527385,1.03564733767727,1.34865467345604,1.0953373216423,0.0910623721232007,"Animalia","Chordata","Caprimulgiformes","Aves","Caprimulgidae","North","Terrestrial","Centroid",-1.542,"km/year","OCCUR","TWO","COARSE","YES","LOW",1974,8,"A8_P1","GBIF:8109681",64.95307265,25.54385325,587.666154938438
"Caranx hippos 213 NA","Caranx hippos",37.4641022307692,-75.492309,219.3264,-0.1098,0.051696,91.9213975532109,NA,1981,1991,1995,15,3,0.2,6.57769508405804,2.19469531588425,1.414797997533,0.333657198735678,-1.09764116415516,"Animalia","Chordata","Carangiformes","Actinopterygii","Carangidae","North","Marine","Centroid",3.829,"km/year","ABUND","TWO","FINE","NO","LOW",1968,197,"A196_P3","GBIF:2390778",38.56904175,-71.46253675,374.167592733485
"Cardamine hirsuta 721 NA","Cardamine hirsuta",29.4288307692308,112.834192307692,126.2268,-0.06,0.02013,85.5990137182233,NA,2011,2021,2015,5,5,1,278.533700297191,152.910226506991,219.129708956947,0.548982856809923,-0.599688064171588,"Plantae","Tracheophyta","Brassicales","Magnoliopsida","Brassicaceae","North","Terrestrial","Centroid",0,"km/year","OCCUR","TWO","MEDIUM","YES","MODELED",1978,19,"A19_P4","GBIF:3046258",56.64641785,-4.27652235,8785.24984353916
"Cardellina pusilla 217 NA","Cardellina pusilla",48.0717492898089,-114.845828434713,17.105,-0.0084,0.073004,14.0886683603706,NA,1994,2004,2006,13,10,0.769230769230769,1.3385128779241,1.23027642842497,1.20970293138158,0.919136788831656,-0.0843203224017728,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",-1.888,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:7341606",43.6271988,-107.96940985,726.851679155467
"Cardellina pusilla 225 NA","Cardellina pusilla",33.43,-111.93,56.6494,-0.0281,0.08752,32.7116132509268,NA,2001,2011,2011,11,10,0.909090909090909,1.63126441359856,1.2320695145785,1.2320695145785,0.755284982807023,-0.280660140281917,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",-1.888,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:7341606",43.6271988,-107.96940985,1185.99688200866
"Cardellina pusilla 226 NA","Cardellina pusilla",33.43,-111.93,-315.629,0.1582,0.516378,16.2583450700377,NA,1998,2008,2000,3,3,1,1.60741571129983,7.82033922407054,2.20570630958612,4.86516286303226,1.58210019154882,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",-1.888,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:7341606",43.6271988,-107.96940985,1185.99688200866
"Cardellina pusilla 419 NA","Cardellina pusilla",-64.77,-64.05,161.4048,-0.0791,0.009377,67.5249908124539,NA,1993,2003,2011,19,19,1,41.3846936330686,18.7601038171566,9.96211685622074,0.453310201677228,-0.791178615934001,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",0.12,"km/year","ABUND","MULT","COARSE","YES","LOW",1975,10,"A10_P1","GBIF:7341606",37.24610045,-95.84085085,11690.347509885
"Cardellina pusilla 632 NA","Cardellina pusilla",33.4212034210526,-112.181152894737,-139.998,0.0696,0.223604,19.0158935566555,NA,2014,2024,2019,6,5,0.833333333333333,1.10744956392601,2.22040711624596,1.56811635174972,2.00497357945081,0.695630883340442,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",-1.888,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:7341606",43.6271988,-107.96940985,1193.4272568595
